Gene	RC1A	RC1B	RC2A	RC2B	RC3A	RC3B	RC4A	RC4B	RH1A	RH1B	RH2A	RH2B	RH3A	RH3B	RH4A	RH4B	YC0A	YC0B	YC1A	YC1B	YC2A	YC2B	YC3A	YC3B	YC4A	YC4B	YH1A	YH1B	YH2A	YH2B	YH3A	YH3B	YH4A	YH4B	YM9A	YM9B
CNAG_04325	4.07761	11.1107	1.95276	1.00722	1.93648	0.319738	3.61659	2.35492	1.56079	7.79511	2.83058	1.10188	0.455618	4.63205	0.375868	9.49879	1.30745	4.1912	18.19	14.4196	2.5365	4.91694	0.73488	1.86773	0.833233	1.82742	7.49503	13.6088	13.5702	18.853	17.3283	14.6301	10.9434	5.88755	0	5.69573
CNAG_04326	16.949	56.5791	3.9124	2.0146	7.78216	3.19012	5.17609	3.98292	6.13069	35.574	8.601	13.4291	3.50142	11.2275	4.99677	11.8713	4.54721	87.569	20.5215	76.6248	1.87554	5.79471	3.44969	1.6149	2.87721	3.21587	19.5756	41.8483	9.72339	7.29314	10.5646	19.0623	6.51884	3.48316	0	7.78456
CNAG_04327	11.5639	18.5556	23.95	21.6672	26.4926	34.4648	36.7012	39.8021	8.21123	23.6386	32.2826	48.7488	24.4686	43.821	27.9231	48.9349	20.1999	11.0661	14.1394	22.6114	13.7305	13.4696	20.079	17.3942	28.6121	28.9443	18.0996	16.584	24.0333	25.634	34.0611	42.2368	49.1715	58.0464	31.9473	33.1817
CNAG_04328	16.8997	17.5258	58.2	61.8882	24.5645	29.7298	30.9463	45.7971	8.74552	29.9187	43.4558	39.726	10.2066	30.7389	21.2033	54.7744	8.24958	14.7337	44.9189	38.2784	122.013	124.143	92.4449	51.095	76.6752	59.5115	62.2552	58.1253	129.474	155.696	136.452	94.8448	130.583	157.226	90.4257	50.8801
CNAG_04329	4.53523	0	11.4342	8.7525	9.08857	9.3893	12.1325	9.0985	2.12035	8.46815	12.8794	19.0842	4.64218	7.50945	8.66904	19.4416	5.22147	6.14464	2.87007	1.95419	9.2371200000000009	10.5362	12.4277	11.4566	9.38339	12.9604	8.04755	3.5674	18.1785	13.5933	6.0057	19.5107	13.9795	10.1365	12.2125	10.672
CNAG_04330	0.383251	0.520336	2.48678	0	0.219759	0.541001	0.473991	0.26498	0	0.550767	0.606559	0.309965	0.52597	0.746649	0.216576	0.670888	0	0	0.484025	0.687758	0.707904	0	1.64419	0.130575	0.15512599999999999	0	0.199631	0.200672	0	0	0.46016	0	0.567856	0.657332	0	2.46869
CNAG_04331	1.50658	0	1.80767	0.745257	0.28725	0	0.41289	1.04264	1.55927	0.721028	2.37176	0.813094	0.682759	0	0.281335	1.31762	21.2119	0.566163	1.90971	0.901926	2.79427	1.1126	0.810579	0.343334	1.02028	0.191685	1.83712	2.10901	2.15501	0	0	1.66218	1.12102	0.864844	0	0.928654
CNAG_04332	41.134	76.3267	67.7325	36.0809	68.8165	62.3447	58.5469	52.8106	3.12792	77.1815	11.6877	53.379	13.5802	23.9549	20.6967	38.1365	9.99827	10.1402	90.7948	52.6344	183.159	160.578	156.311	241.785	186.282	153.368	137.626	99.3401	131.377	127.624	141.447	220.544	178.213	330.132	181.649	124.86
CNAG_04333	2.71479	0.736207	3.13592	2.42135	1.87238	2.68268	1.57105	1.68781	1.07314	3.12386	2.44702	3.29058	1.31569	2.3804	0.618731	3.32904	1.55953	1.07881	2.39182	1.55781	2.74739	2.54034	2.75764	4.33374	4.16053	2.05545	3.24246	3.82878	5.45702	4.53478	6.97882	6.28464	6.4097	3.24702	2.55147	1.8653
CNAG_04334	31.2292	54.3114	60.4952	121.405	70.5955	77.8678	68.8676	51.9844	21.9419	67.1099	38.4427	59.5426	31.1605	39.5241	18.8621	36.1229	27.0675	6.54562	80.8511	69.6775	108.928	121.998	125.284	147.395	152.704	172.776	113.894	109.677	111.171	134.079	100.864	115.106	83.6381	59.7281	83.4641	120.813
CNAG_04335	4.28219	6.63895	8.52083	6.10851	8.38972	9.69804	11.1856	11.0769	3.57881	6.93912	15.5482	16.4126	5.89197	12.3452	6.59538	16.4293	7.50081	6.77378	5.35971	6.6149	3.67045	4.15363	7.30852	6.81355	9.76492	11.4424	7.83646	4.92035	15.1599	14.195	12.2368	17.2482	15.5952	16.5129	10.0333	11.9278
CNAG_04336	2.73715	4.98573	9.80317	17.5488	10.3492	5.15057	8.54308	5.70132	8.91886	16.975	13.164	15.5614	5.40745	15.0974	10.9188	18.3037	8.79996	5.58727	2.3424	5.58663	2.57485	8.17618	13.4038	9.46444	9.76888	6.00856	18.3262	11.1142	32.4082	23.2541	23.4695	30.2416	18.9541	12.7482	17.3197	10.2919
CNAG_04337	1.3592	7.40713	6.34646	4.02887	3.09837	1.59869	1.1128	1.41295	3.12157	3.89755	4.24587	3.85658	0.911236	2.64689	2.63107	3.56205	3.92234	0.381018	0	0.977597	0	2.64758	3.30696	1.86773	4.16617	3.65483	9.99338	6.08814	0	1.63939	9.48929	4.50158	6.36246	12.9526	1.83644	3.16429
CNAG_04338	18.0373	19.3313	26.3496	23.5152	27.487	24.6884	17.9565	37.4616	11.8384	30.5951	13.7403	19.0335	6.66472	36.1967	8.24086	15.2925	13.6492	10.1537	18.0385	27.4944	16.7527	13.3365	9.71641	7.85706	18.0156	24.4484	35.4634	25.5611	14.8441	20.3647	19.4794	12.6657	13.6468	11.3127	29.4792	21.7697
CNAG_04339	6.83868	7.83933	3.98963	9.7793	3.630184	8.16255	8.80172	10.71386	1.87137	4.54178	5.43692	7.8574800275897	3.2825	6.92069	3.4465	15.194552347	9.57223	5.5219900440618	7.28357	7.44604	6.5343	3.32659	3.0905300000000002	5.71177	7.638920000000001	9.45676	6.14967	2.60795	4.156452	5.336119999999999	6.28996	14.352170000000001	8.44299	20.2023000435771	4.93961	7.34507
CNAG_04340	12.3819	10.8705	23.448	45.8082	18.5698	46.1832	28.8233	34.3799	2.66584	34.1826	26.4664	40.2164	12.2568	18.0789	10.6051	20.8322	20.466	12.8123	14.7462	28.0274	19.1167	28.7083	40.8721	29.946	40.7541	25.6698	16.8164	22.0022	51.5439	35.3957	29.219	41.0365	38.043	40.125	46.7487	48.5798
CNAG_04341	4.02751	2.72768	9.52637	14.1602	9.38177	7.66715	10.92	11.5	4.51872	13.175	12.5716	12.5653	6.25485	8.7405	7.34969	17.6487	5.95332	3.75156	6.89373	3.60892	6.38077	8.24334	9.56834	11.1648	12.0739	9.81027	6.06951	4.96312	15.0041	11.3317	13.5264	17.5518	15.2141	13.7219	12.7639	13.1194
CNAG_04342	0	1.52044	1.07677	3.32732	0.214117	1.75668	0.769726	4.90397	0.585526	2.14623	0.78817	4.83074	0.256382	2.18202	0.422252	0.980356	0	0.422553	1.41407	0.669918	0.689352	2.06061	0.600455	3.43335	1.51063	3.26243	1.36089	1.17263	3.21084	0.446642	2.91256	0	0.967684	3.84065	2.00815	1.37364
CNAG_04343	0.40954	1.1124	0.590335	1.82451	1.17353	1.73432	1.1811	0.849648	0.320233	0	2.80541	1.32519	0.841318	3.19135	2.30987	5.01749	0	2.31509	0	2.05818	1.5143	3.39398	0.879125	0.837803	0.497723	0.934813	3.84263	3.6475	1.76007	0	0.246105	0	1.97403	0	1.65309	2.26355
CNAG_04344	1.43579	0.650509	4.48039	1.42072	0.273886	0.675564	1.77169	0	0	0	0.502821	1.16211	0.325943	3.72909	0.805728	0.837267	0.918619	1.61984	1.81865	3.09386	0.443465	0.529822	0.257329	0	0.777271	0.365046	1.9996	0.75333	1.36969	1.14835	1.1534	0.791967	0.355805	0	2.57852	2.87358
CNAG_04345	9.68736	1.07135	39.5724	17.0547	15.1359	19.5369	8.59594	5.86908	5.81752	5.69057	27.5557	25.2266	6.33376	3.0821	7.70198	6.23701	55.2245	15.6359	10.179	2.97647	5.62424	0.325819	0.843859	0.0670117	1.19316	0	5.73761	1.23727	2.84201	0.470854	2.1216	0.653645	2.10942	0.673912	0	0.541767
CNAG_04346	7.16621	11.5346	20.1302	4.82864	7.05816	2.75857	1.33431	3.15973	1.49946	2.80279	6.11282	6.86425	0	0.634358	0.722081	11.9533	33.829	6.21453	10.785	17.3337	0	0.362295	1.75979	0.67088	1.86203	1.5	15.7259	9.94973	3.71841	3.14071	4.74096	2.15742	4.87423	1.12768	2.63949	3.3328700000000002
CNAG_04347	7.71273	10.0279	10.8978	13.3711	10.8861	12.2486	9.42026	11.1041	4.80803	6.9308	4.59026	7.79354	4.65376	4.69602	6.56757	5.34642	23.3972	1.82156	8.91206	12.5668	34.3551	38.6138	37.3335	23.2812	29.2085	32.4183	20.8888	25.0386	30.8894	37.242	22.1352	45.7077	21.9726	21.451	80.3155	115.342
CNAG_04348	51.2173	65.9629	48.614	44.458	41.725	31.5325	28.1936	14.711	22.3408	98.536	24.5424	17.6496	21.4105	20.164	12.7804	4.76393	11.5127	2.14714	61.5497	67.9315	132.074	126.896	135.008	85.7786	74.7135	66.2363	138.835	147.725	163.555	131.621	90.5021	129.865	54.412	38.5277	88.8916	71.9117
CNAG_04349	4.71802	2.74378	13.6138	3.0043	4.06195	6.18441	5.28519	5.82295	1.32519	3.87582	8.55154	11.1708	3.24942	7.87906	3.24852	16.818	6.45793	9.73731	11.0502	14.0261	11.4975	9.66289	2.5269	3.89878	4.90325	4.60349	10.519	10.9294	11.6003	6.84739	5.25106	7.8033	5.60796	6.92517	9.51142	5.72648
CNAG_04350	10.7908	19.0154	51.5533	54.5815	39.8282	46.8871	52.5437	49.2517	12.1907	17.2977	27.1528	25.2056	9.82186	35.8494	7.04398	28.2877	15.867	12.4726	13.7344	26.6997	50.2651	36.695	49.3584	35.9347	31.3433	42.8451	25.6364	15.7059	43.4877	16.0584	28.4676	32.5798	23.2564	37.3358	16.2836	13.8656
CNAG_04351	8.12575	13.036	6.12569	2.19462	1.05926	0.173795	0.456953	0.255343	4.92545	9.02447	6.23922	2.68822	1.7761	0.359793	2.92509	2.26316	24.7817	16.3058	16.7858	28.4985	5.7962	5.70755	1.97995	0.628955	1.19546	1.54343	19.0395	23.9738	5.29466	3.53465	0.886481	0	2.59818	0.633194	0	1.01908
CNAG_04352	3.58128	5.47417	9.35223	7.31053	6.66504	7.37222	7.92345	7.43211	2.09391	14.1461	3.76776	9.41831	3.97305	9.15654	7.55351	7.44141	6.01256	1.01105	0.566491	2.41107	7.04407	8.66532	11.3031	12.0706	10.5313	8.69735	7.47504	6.3375	6.40901	11.269	8.62074	4.44416	10.1391	10.0034	6.62943	12.1835
CNAG_04353	17.1383	9.15317	12.1873	5.40455	7.46412	4.39888	6.22732	8.42999	9.24694	11.9531	9.91837	12.7985	5.93839	7.5897	9.03315	17.9696	11.932	5.60373	17.6423	14.2475	5.25366	3.14351	1.80416	1.49885	3.03589	3.53741	11.8625	12.4756	7.45813	3.71674	8.22405	6.86977	8.33064	9.75715	6.97158	6.89558
CNAG_04354	21.5527	20.4337	21.1031	16.3053	10.0218	12.8201	16.42	12.0922	11.1317	22.7874	13.93	29.6059	6.96318	19.8054	11.6998	23.4876	4.67935	6.66704	13.3627	13.4296	12.4037	5.61634	3.27323	4.43644	7.0831	7.73442	20.136	17.6818	20.3904	11.1995	12.9503	22.8734	10.5534	10.4705	7.65974	7.11657
CNAG_04355	5.63863	2.78803	7.01062	8.38767	7.34093	5.30608	2.95374	2.12867	1.99718	2.20773	2.68866	2.49004	0.696338	1.99694	0	1.34484	2.95283	0.577713	11.0495	13.9944	35.1896	28.6987	21.518	17.7028	10.2094	11.7517	28.404	22.6086	27.8578	20.9279	10.2048	8.48344	7.82204	7.06466	10.362	8.77173
CNAG_04356	8.02585	9.1577	6.86674	6.28203	11.182	8.0504	7.16927	8.89562	2.01346	8.51013	6.73742	11.5999	2.93873	4.5273	3.50553	5.73714	2.82906	2.04209	5.83745	7.49592	18.6154	16.3655	23.786	22.1294	16.8329	16.5154	9.63573	9.9163	22.4626	20.1279	18.5193	19.5532	13.2168	14.7657	15.0154	22.0053
CNAG_04357	0	0	3.61831	2.50167	5.69407	3.19745	5.43758	7.12503	1.20664	0	0	2.7774	1.05631	0	0	0	0	0	2.2368	2.46189	6.57548	0	1.8898	4.20313	0	2.70805	0.918285	0.913983	0	0	1.07316	5.65294	1.32266	3.0511	0	1.6487
CNAG_04358	6.33665	2.50578	10.1035	8.24255	5.91913	7.45444	8.4051	7.29506	4.59495	5.317	8.26227	9.81354	2.92649	5.6591	3.16092	6.70691	6.06636	1.79904	16.6117	19.1265	22.5846	22.8122	8.18531	9.3244	12.1361	12.3907	31.254	18.7533	21.6107	21.7322	10.7304	10.0411	14.7038	17.1385	14.5324	14.7503
CNAG_04359	7.28999	1.20413	18.5061	9.52171	6.86035	3.34683	7.43989	5.76852	6.94006	4.35087	9.84618	8.75782	2.48064	5.89049	6.73309	15.7393	38.4319	7.69347	18.075	6.62768	9.13121	3.02635	4.17186	1.7468	4.71851	5.90369	15.8405	9.17629	6.90343	4.02083	4.8726	6.46602	6.0795	5.75398	5.95956	8.68233
CNAG_04360	0.74187	0.503542	10.1639	6.61198	6.1698	5.58526	4.58893	3.33372	0.290937	3.73183	4.89493	6.29947	1.01913	2.89067	3.98632	7.46787	2.13329	1.46954	1.87317	3.72737	8.21838	15.1495	18.4933	17.5606	17.2593	19.3062	11.589	11.0678	18.6102	25.7371	19.8099	17.1802	16.8928	8.26724	14.9637	20.4702
CNAG_04361	61.6226	46.2046	13.4828	9.25	6.72692	7.62641	7.33688	8.06575	23.6974	50.1779	12.0353	29.8269	8.53737	17.4437	10.4797	22.791	18.7465	38.0754	46.8434	53.2274	7.08813	5.38188	4.22185	2.29893	7.12504	5.19251	28.0219	27.6113	18.9659	17.0509	13.702	34.8898	20.7933	21.5127	13.1401	14.4542
CNAG_04362	16.5855	8.50531	28.1716	16.9722	21.986	20.2907	23.4074	25.225	7.22834	18.0106	27.434	42.6217	13.1666	23.6958	23.7693	44.5218	12.0111	15.0198	14.8886	13.6236	28.9185	24.0015	23.9059	20.4598	29.5239	25.2017	18.2309	14.855	28.0023	29.5391	37.373	32.9213	40.2531	45.4917	35.6823	32.879
CNAG_04363	0.683658	0.926515	1.4815	3.38865	2.88412	3.21707	1.13156	1.57367	0.180796	0	1.21067	0.552248	0	1.55423	0.651324	1.79696	0	0.51817	0.859317	0.735345	2.93081	2.25521	1.58194	0.92769	1.37666	1.55045	0.118198	0	0	0	0.272031	0.376762	0.0839364	0.777599	1.52881	0.72943499999999994
CNAG_04364	12.5537	16.699	19.4784	23.1604	21.6633	32.4904	31.3565	42.5437	6.08418	16.3897	18.6454	32.6767	17.4373	32.1634	29.0926	62.1217	26.6975	10.4385	14.3202	19.3379	16.8739	17.5125	16.0159	16.0904	28.7474	24.6958	11.9388	10.7985	17.368	20.2277	31.0864	33.0546	59.9488	43.6361	19.3404	28.8136
CNAG_04365	38.1552	42.5394	28.5337	46.487	33.3471	24.6882	20.9922	14.9837	14.4262	33.8557	16.5608	8.89647	9.87697	12.3394	9.2566	5.76614	5.03257	1.40508	27.234	28.8808	77.9391	61.8323	90.9118	78.4728	51.5575	45.8356	60.289	45.2548	78.0607	63.007	48.083	63.611	29.6137	23.5191	35.7127	37.8824
CNAG_04366	7.53405	0	36.39	81.8454	39.8246	48.669	58.8787	60.0862	17.8669	20.0593	60.7373	99.0732	0	81.6718	13.262	54.1473	57.4294	0	40.3537	43.5841	136.329	119.894	30.3779	80.8426	79.1278	55.7986	99.6297	64.2363	39.9036	72.8726	112.219	207.417	153.124	161.342	0	57.9446
CNAG_04367	6.97754	27.6946	9.20025	4.31194	3.98451	7.11299	6.44167	5.63719	2.24275	3.33728	3.64859	0.942026	1.96407	3.9637	1.94324	3.55788	1.11738	1.30789	22.1657	18.5982	46.5005	23.2377	31.0391	23.3068	21.3188	12.6866	26.7993	19.5686	24.0888	27.9797	19.3429	4.81271	9.5462	9.03669	16.473	12.9439
CNAG_04368	0.973335	1.98463	4.90592	19.502	3.06304	4.5797	4.80327	8.08221	0.378228	0.69882	9.71121	4.72714	3.31229	7.58388	4.09417	6.81074	5.60519	1.3723	4.31616	0.699158	12.1789	7.81369	11.516	4.98862	4.34823	8.72578	4.83023	7.91708	5.57042	5.83981	4.10624	4.02674	9.9526	8.37659	11.1449	7.41989
CNAG_04369	0	0	21.0012	0	6.11315	1.73075	13.0629	13.0851	4.7679	52.3819	14.0338	61.1576	2.07863	10.7297	6.98038	47.7111	14.7558	0	0	4.05723	49.494	36.9947	8.69035	13.3757	14.8807	15.3627	6.29847	14.1171	20.4951	4.73794	32.443600000000004	31.3354	39.6822	55.6303	21.1733	32.0392
CNAG_04370	28.3112	33.4878	33.1114	49.5627	30.7163	26.5205	20.6989	19.1604	16.286	51.4235	19.7524	19.6834	9.82076	15.5299	7.19896	11.9453	11.228	4.0661	30.6434	36.5144	101.34	90.1673	91.5944	72.1168	51.6509	47.249	78.203	73.4679	94.234	88.9061	60.6346	71.352	49.7558	37.9466	45.7721	50.4874
CNAG_04371	7.30909	9.92141	9.75083	18.4579	7.54677	4.29903	9.04345	6.56864	3.44116	9.45477	6.36741	11.5257	4.01805	7.11995	7.03084	18.2345	14.0109	2.89614	12.9163	16.5247	12.8177	11.6968	5.48477	3.36015	5.46996	8.05109	18.0754	14.346	12.05	12.6766	15.5667	13.9035	13.1225	16.2871	0.98276	5.20885
CNAG_04372	76.7873	46.5115	72.6522	73.5877	58.1531	35.9574	32.1171	57.1	8.12624	57.6237	31.4099	66.7282	27.0238	37.1286	10.6565	35.1755	23.4699	6.37879	99.5224	53.924	180.115	92.8844	168.222	141.314	170.206	113.647	131.634	119.336	166.353	111.501	173.224	139.723	159.845	105.261	152.93	149.521
CNAG_04373	63.8883	85.6547	55.4915	97.9156	54.6863	91.1479	45.8942	56.0768	30.4222	75.3186	47.9078	79.8424	22.1547	45.0778	29.1043	51.9668	40.8435	69.2211	70.3997	115.111	67.3863	83.2656	57.5827	89.6449	59.0632	73.6944	74.2908	85.3944	48.1086	39.2342	32.9781	73.8507	51.9321	85.7724	78.2465	87.901
CNAG_04374	1.50633	0	7.73842	0	4.21133	2.65795	4.19236	0	0.590468	4.87091	5.16693	0	1.16346	0.91708	0	0	2.88788	1.70475	3.32853	3.04093	2.08628	0.87768	4.29061	1.91252	0.626506	2.74266	0.522991	0.887185	0	0	1.69515	2.07644	2.206	0	1.01286	4.67696
CNAG_04375	10.2156	11.5637	8.28136	10.7443	6.09638	7.41037	12.7968	10.5982	3.65645	26.9058	6.94796	14.1192	4.65758	10.7796	5.03558	11.9184	12.2475	1.92397	19.3778	17.4206	26.3769	26.35	14.8543	19.1653	18.4601	23.3314	30.8545	35.9152	42.6725	38.7552	28.4094	51.4081	23.2134	24.8577	18.3311	22.1677
CNAG_04376	16.2604	26.3828	11.5649	11.3553	13.6008	12.5207	9.6805	9.52871	13.6619	21.975	7.84662	8.35978	8.71668	7.20104	4.9223	3.88495	7.07439	1.67964	21.3794	18.3753	33.97	33.4732	38.8291	28.1801	21.6432	15.7481	45.898	34.3419	64.7602	42.595	30.0184	32.1804	19.4323	27.7595	31.0816	24.239
CNAG_04377	11.5743	5.75262	19.4922	16.3492	14.2681	13.2374	21.3815	12.3351	14.8591	12.2345	21.0148	15.8484	17.9306	20.7006	20.306	17.9806	26.6137	9.43474	7.71525	6.98252	13.5556	12.1365	14.6753	9.76921	12.947	13.0315	10.9941	5.95331	14.3336	13.5901	11.2463	15.7399	13.72	9.72171	8.63855	13.5561
CNAG_04378	60.3766	53.8241	139.126	169.207	131.261	139.554	127.959	171.033	22.7134	104.32	88.3155	116.013	53.5681	71.1883	31.5981	120.736	48.854	45.7345	203.063	89.6881	172.469	123.702	319.984	223.177	380.709	260.69	102.987	116.576	179.683	112.108	268.101	260.949	354.458	236.338	360.046	300.917
CNAG_04379	9.43327	21.7417	44.0406	22.7717	37.7251	30.6616	72.1574	65.8306	8.18545	22.078	28.3025	56.5277	16.089	45.2436	16.4512	45.6931	43.2295	22.9222	68.0691	22.7467	44.1871	20.0819	50.6138	52.9005	79.5379	70.7931	101.25	27.1667	56.1282	35.7183	136.128	68.1879	143.283	69.5988	66.0519	59.7306
CNAG_04380	6.14911	7.98888	15.78253	28.1872	23.7161	30.3821	80.6252	73.6186	3.44772	13.2685	21.7507	26.7044	27.7062	48.6762	23.0916	36.5836	31.8841	10.3318	8.05809	9.37161	14.3713	15.0839	29.3009	34.1852	47.8187	38.4855	5.31974	6.7185145	20.9738	16.707701	28.1675	36.4328	26.073	22.315	15.8202	14.8958
CNAG_04381	12.5996	15.2855	16.8562	17.369	11.3374	14.6093	10.5572	8.09345	1.40294	6.46335	6.62717	9.83157	3.07151	5.69778	4.80794	10.2358	12.9514	5.58927	7.4032	13.0877	11.6632	10.4531	10.879	9.52302	9.67422	10.1148	6.34025	1.17977	6.44208	3.77609	4.60398	9.67915	10.1926	7.73554	7.26995	6.85058
CNAG_04382	6.01827	12.8471	18.5848	21.7014	13.0515	21.036	20.3575	18.137	5.0339	11.1158	8.82611	21.5638	4.11448	15.4925	7.50497	17.6785	12.3697	4.61421	8.69903	20.0634	21.8709	24.7136	12.6953	17.5981	15.6835	16.6931	4.93252	4.95685	14.1592	17.512	9.82388	16.3582	15.4722	14.031	6.9429	12.4839
CNAG_04383	4.30785	5.89648	10.0075	12.732	9.73972	15.1981	9.17163	12.7284	3.99892	16.9326	17.0801	22.7717	0.700348	12.5764	11.0029	14.0753	10.4071	4.17616	11.1167	5.04834	13.2462	10.9065	24.1356	14.2167	37.0112	35.6742	16.0129	4.00711	57.9883	43.3254	29.2059	33.9317	48.2967	52.9694	36.5983	40.2582
CNAG_04384	4.06537	1.86086	6.75737	13.9894	20.561	29.3129	28.9369	12.2721	4.92853	3.86463	17.8093	35.3363	17.2629	23.7277	5.0035	18.8561	7.8815	8.93321	22.9286	14.1953	34.9484	39.9364	42.5328	40.7931	40.7648	37.3395	19.5797	17.386	59.2504	26.6316	50.6516	94.4693	64.0068	50.4746	16.65	53.8172
CNAG_04385	0	0.650509	0	0	0	0	0	0.331152	0	0	0	0	0	0	0	0	0	0	1.81865	0	0.88693	0.264911	0	0	0.194318	0.182523	0	0	0	0	0	0	0	0	0	0.442089
CNAG_04386	15.2084	18.028	7.25361	5.99597	2.86915	0.953899	1.23534	1.40906	6.80889	14.499	1.04027	2.4724	0.662484	10.8543	0	1.7675399999999999	9.79053	18.5699	24.8071	27.4079	1.91438	4.55559	2.21292	0.351588	0	1.97105	8.59921	5.92	0	4.93564	1.87016	18.4901	4.99742	7.10831	0	4.30666
CNAG_04387	26.0843	57.7906	23.8441	30.4226	2.86329	7.3132	7.16364	9.12475	12.2221	47.8291	5.0261	21.3471	3.05437	7.55323	3.81826	13.4633	35.7649	42.717	66.608	76.5974	93.179	81.6008	53.3395	70.9068	106.984	164.482	143.57	138.211	61.3089	128.072	82.9168	52.1574	69.714	47.8604	21.7563	25.9162
CNAG_04388	276.992	287.038	246.812	259.536	160.226	164.226	102.21	58.2974	133.095	410.606	208.202	357.072	56.3938	241.209	60.9599	181.402	407.534	376.821	277.061	324.157	136.945	84.6674	128.178	95.2453	213.11	191.084	278.169	169.798	171.265	93.8603	169.853	222.003	230.308	190.703	80.7914	101.688
CNAG_04389	7.00105	10.3215	6.71348	6.92225	5.66351	7.41145	12.9261	4.44421	1.34998	10.0454	6.71104	13.7056	3.94077	3.40889	4.54886	11.2195	3.3635100000000002	1.64027	10.3795	20.9675	28.2133	16.8403	20.1344	18.1896	17.1136	14.517	25.6687	26.0783	15.835	21.0566	19.7624	42.4948	16.1102	8.06022	7.87095	21.3771
CNAG_04392	11.8157	100.681	37.6147	8.66899	38.2798	18.496	11.7389	15.1475	6.86057	33.5257	31.0515	33.8176	3.60384	11.4749	5.9864	42.6396	122.955	76.3996	78.2643	98.4971	15.3589	5.66051	8.80725	0.698948	3.35273	5.53222	26.7846	26.5431	5.50135	4.90787	7.52127	3.27568	10.0441	3.56321	0	12.5267
CNAG_04393	4.35764	3.36976	4.80383	6.79456	5.1464	5.76141	7.06189	6.58506	2.57747	3.4369	5.87569	7.61926	4.22304	8.99845	5.56694	11.3722	13.4839	3.49312	4.41722	4.79471	6.3588	7.73204	9.66266	10.067	13.4428	13.6657	4.076	5.07611	5.67637	8.50403	8.62968	8.57292	9.3206	12.3391	14.1723	14.9658
CNAG_04394	1.50633	14.3148	7.73842	6.15301	12.634	4.25271	4.19236	1.56214	0.590468	1.62364	0	3.04556	1.16346	0.91708	2.98077	5.27394	2.88788	0.852373	0	3.04093	6.25884	3.07188	2.57437	3.34692	5.01205	0.548533	2.61495	0.887185	4.31813	4.0551	5.08545	1.03822	1.83833	10.332	3.03858	0
CNAG_04395	32.7394	22.2435	13.1018	11.4755	22.9107	13.2651	13.8482	4.40396	11.3372	18.2868	9.3257	7.35942	7.13603	10.1865	7.41296	9.94516	6.98034	1.54014	35.6837	27.4308	39.573	28.1713	35.1832	32.2881	26.0114	28.0693	38.9208	29.8071	41.0083	43.0689	31.2036	48.1526	24.1494	22.6724	22.0406	24.3384
CNAG_04396	0	8.27664	37.7386	34.7441	24.5364	29.275	26.8276	29.2715	1.96243	8.41184	14.2455	34.2529	15.4386	37.4033	12.8996	33.2981	5.87481	12.5211	20.1975	29.2352	65.8765	39.9749	22.2864	50.3802	52.0698	50.1484	66.3394	50.1704	74.1061	49.0568	94.0208	39.9349	66.1851	88.2616	4.18061	25.4237
CNAG_04397	3.45618	4.1082	16.8094	14.7534	8.66157	6.30162	12.0969	6.57396	10.1163	8.68866	14.0999	10.8359	9.15455	3.36643	18.4882	7.93821	14.0893	1.4643	14.7538	10.5472	15.1873	12.8969	6.95968	6.6326	12.4352	6.2505	21.8577	17.4364	19.7974	11.3885	12.472	18.5843	13.4665	11.1332	10.4667	8.96231
CNAG_04398	13.4745	10.4696	13.3164	10.0204	15.8548	15.4788	14.1951	13.9539	7.87922	19.107	23.2963	28.3249	12.6961	16.4111	15.6657	34.7293	24.6426	12.2891	12.442	20.3858	24.0036	23.1864	20.0878	16.993	18.6561	18.0314	29.5756	35.4466	44.1517	30.204	27.9988	26.8608	23.6946	14.8602	17.2736	17.1955
CNAG_04399	3.78931	9.06291	21.0269	18.2163	9.66401	15.152	22.7354	21.7115	18.4717	18.9757	33.6308	23.0885	26.7539	32.2718	30.329	30.5658	42.0471	3.68782	4.86953	6.48455	16.0605	6.37309	12.3828	9.83661	22.6528	15.7998	9.52335	8.03388	33.6304	17.2625	23.8199	39.2547	29.7377	16.5657	39.8411	23.632
CNAG_04400	11.6223	5.296	9.70597	18.621	14.2652	14.124	15.7509	27.5832	13.7784	13.8551	15.9311	16.5264	10.7964	8.4839	6.8219900000000004	6.75576	14.956	8.07414	9.96356	11.1673	23.7353	38.5735	43.28	30.1882	33.5651	36.091	26.1501	32.3561	70.1169	20.0133	16.6448	80.272	40.3251	37.2873	43.3747	38.3256
CNAG_04401	73.5837	47.9751	60.9781	18.1577	35.3103	19.232	34.0268	11.9121	45.8259	44.4972	49.5005	25.878	43.9284	38.2047	50.5957	33.5382	190.627	23.7365	75.3438	49.7363	49.8269	12.332	22.6285	7.613	19.1318	15.7819	82.3261	55.7454	70.9703	25.7343	55.881	65.0199	55.3944	22.7739	33.2109	32.9208
CNAG_04402	67.2425	8.08345	47.1619	19.162	37.9275	19.9755	36.7485	24.6235	32.1659	53.9141	60.0837	19.2024	31.9729	36.7309	28.342	32.8679	260.225	23.4537	108.42	45.5445	56.0037	48.5867	49.1476	30.8255	55.868	70.5988	121.247	94.2541	108.466	60.5692	89.0563	88.0595	90.914	72.7882	107.611	95.2932
